,gsp_id,latitude,longitude
261,274,53.15571059433328,-0.8429665049665729
262,275,54.9735901990854,-1.7115901253654204
263,276,55.02581411261541,-2.0209952293373843
264,277,55.76148706614372,-4.060975702823998
265,278,56.10212356189161,-3.9543574476432974
266,279,56.08403974165535,-4.472917050737533
267,280,51.94808061613942,-0.5892812539303914
268,281,52.031451785804876,-4.07408409210671
269,282,57.10197910702488,-3.0887741516703406
270,283,51.078063406964425,-3.3946031332129083
271,284,56.4266465110597,-5.699461120504118
272,285,55.977326501782095,-3.2587893750927117
273,286,53.41303324553484,-1.3347956416221838
274,287,53.54661401146532,-1.1245581082320502
275,288,58.87479633300909,-3.1274468049446384
276,289,53.4057952173755,-1.1994928731932368
277,290,51.53317209169798,0.4307011703099491
278,291,51.62881075517223,-0.10075654877761847
279,292,52.87189140713209,-3.905339500687281
280,293,56.72612349253465,-3.951328454868547
281,294,55.02389640392877,-1.508443549672816
282,295,51.64802609288358,-3.3575244509485955
283,296,51.86319432899485,-2.3043406156130346
284,297,52.66139073877206,0.40564835219514284
285,298,52.82796444265566,-0.1510609986676536
286,299,51.598273145679464,0.3009480382292953
287,300,51.69058286250426,-0.5493865979916269
288,301,54.93643562114322,-1.4767500153847943
289,302,53.22935190813173,-0.5260519739097462
290,303,56.13025293317254,-3.3106194390601393
291,304,55.8625227595037,-4.275811463444167
292,305,53.543569866939706,-2.1512990633328806
293,306,55.917466296888556,-3.203151122249867
294,307,53.43238016817146,-1.408495949446984
295,308,52.58352965396554,-2.055042718854384
296,309,53.016405074372386,-1.5947169690627496
297,311,57.160095288089835,-2.1035813917010135
298,312,53.50171543457765,-1.5963333082378726
299,313,57.15094776304104,-2.2059186579554564
300,314,51.47995346387086,0.30836258744399164
301,315,51.28128731697068,-0.4509269888601905
302,316,53.289461556334786,-4.3818664750578185
303,317,51.97228070347007,-0.14214836266986436
304,318,51.54007710374979,-0.21075917189466847
305,319,50.94399112013118,-2.5100540004713614
306,320,51.60236143986508,0.15175298287732744
307,321,51.53267175845278,0.052874264112027246
308,322,51.521537143248814,0.11577487099152461
309,323,51.2683428913676,0.9609635580073516
310,324,51.74493026028553,-1.294601952876946
311,325,51.93863566064431,-1.1657421475942564
312,326,51.54885989036809,-0.032975818692704204
